Id,Name,Duration,LastRun,LastResults,Verdict,Cycle,E1,E2,E3,DIST,CHANGE_IN_STATUS,PRIORITY_VALUE,LastRunFeature,DurationFeature
3758,82618,56106,2015-10-20,"[0, 0, 0, 1, 1, 0, 0, 1]",0,68,0,0,0,0,0,0.07732604534046697,0.13506493506493505,0.3709422251969941
3759,82619,56977,2015-10-20,"[0, 0, 0, 1, 1, 0, 0, 1]",0,68,0,0,0,0,0,0.07852646927893249,0.13506493506493505,0.3769647554064482
3760,82615,55283,2015-10-20,"[0, 0, 0, 1, 1, 0, 0, 1]",0,68,0,0,0,0,0,0.07619177564889736,0.13506493506493505,0.3652515910266374
3761,82611,55121,2015-10-20,"[0, 0, 0, 0, 0, 1, 0, 0, 1]",0,68,0,0,0,0,0,0.07596850506562364,0.13506493506493505,0.3641314418946839
3762,82610,55513,2015-10-20,"[0, 0, 0, 0, 0, 1, 0, 0, 1]",0,68,0,0,0,0,0,0.07650876474860697,0.13506493506493505,0.3668419262139789
3763,82614,56637,2015-10-20,"[0, 0, 0, 0, 0, 1, 0, 0, 1]",0,68,0,0,0,0,0,0.07805787669675307,0.13506493506493505,0.3746138251295086
3764,82616,57704,2015-10-20,"[0, 0, 0, 1, 1, 0, 0, 1]",0,68,0,0,0,0,0,0.07952843047671027,0.13506493506493505,0.38199159749861017
3765,82617,55809,2015-10-20,"[0, 0, 0, 1, 1, 0, 0, 1]",0,68,0,0,0,0,0,0.07691671593779847,0.13506493506493505,0.36888861845507925
3766,82609,57791,2015-10-20,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",0,68,0,0,0,0,0,0.07964833504920911,0.13506493506493505,0.38259315906947416
3767,83237,56135,2015-10-20,"[1, 1, 1, 1, 1, 1]",1,68,1,1,1,0,0,1.0773660135313,0.13506493506493505,0.37114274572061545
3768,83297,57544,2015-10-20,"[0, 0, 0]",1,68,0,0,0,0,0,0.07930791632039053,0.13506493506493505,0.3808852773682857
3769,83286,55684,2015-10-20,"[0, 0, 0, 1]",1,68,0,0,0,0,0,0.07674443925317369,0.13506493506493505,0.3680243058532633
3770,83264,56845,2015-10-20,"[0, 0, 1, 1]",1,68,0,0,1,0,1,0.7783445450999686,0.13506493506493505,0.37605204129893044
3771,83262,56867,2015-10-20,"[0, 0, 1, 0]",1,68,0,0,1,0,1,0.7783748657964626,0.13506493506493505,0.37620416031685006
3772,83255,56440,2015-10-20,"[0, 0, 1, 1]",1,68,0,0,1,0,1,0.7777863686417843,0.13506493506493505,0.37325166846904656
3773,83307,59408,2015-10-20,"[0, 1, 1, 1, 1, 1, 0]",1,68,0,1,1,0,1,0.9818769062415152,0.13506493506493505,0.3937739068865662
3774,83283,67551,2015-10-20,"[0, 0, 0, 1]",1,68,0,0,0,0,0,0.09309969858471258,0.13506493506493505,0.45007868701926934
3775,83289,58632,2015-10-20,"[0, 0, 1, 1]",1,68,0,0,1,0,1,0.7808074125833646,0.13506493506493505,0.3884082542544923
3776,83276,54317,2015-10-20,"[1, 1, 1]",1,68,1,1,1,0,0,1.074860421430117,0.13506493506493505,0.35857218323980317
3777,83245,56107,2015-10-20,"[0, 0, 0, 1, 0, 1]",1,68,0,0,0,0,0,0.07732742355394397,0.13506493506493505,0.3709491396978087
3778,83299,56667,2015-10-20,"[0, 0, 0]",1,68,0,0,0,0,0,0.07809922310106301,0.13506493506493505,0.37482126015394446
3779,83244,57732,2015-10-20,"[0, 0, 0, 1, 0, 1]",1,68,0,0,0,0,0,0.07956702045406622,0.13506493506493505,0.38218520352141694
3780,83284,58051,2015-10-20,"[0, 0, 0, 1]",1,68,0,0,0,0,0,0.08000667055322867,0.13506493506493505,0.38439092928125146
3781,83229,51024,2015-10-20,"[0, 0, 0, 1, 0]",1,68,0,0,0,0,0,0.07032196445036157,0.13506493506493505,0.33580273205756184
3782,83267,57257,2015-10-20,"[0, 0, 0, 0]",1,68,0,0,0,0,0,0.07891236905249202,0.13506493506493505,0.3789008156345161
3783,83270,64289,2015-10-20,"[0, 0, 0, 0, 1, 0, 0, 1]",1,68,0,0,0,0,0,0.08860396622274411,0.13506493506493505,0.42752358536227836
3784,83301,58343,2015-10-20,"[1, 0, 1, 1]",1,68,1,0,1,0,2,0.8804091088885121,0.13506493506493505,0.38640996351909374
3785,83230,56937,2015-10-20,"[1, 1, 1, 1, 1, 1]",1,68,1,1,1,0,0,1.0784713407398525,0.13506493506493505,0.37668817537386706
3786,83293,55505,2015-10-20,"[0, 0, 0]",1,68,0,0,0,0,0,0.07649773904079099,0.13506493506493505,0.36678661020746267
3787,83249,57146,2015-10-20,"[0, 1, 0, 1, 1, 1, 1, 1]",1,68,0,1,0,0,2,0.2787593873565452,0.13506493506493505,0.37813330604410345
3788,83233,56470,2015-10-20,"[0, 0, 0, 1, 1]",1,68,0,0,0,0,0,0.07782771504609436,0.13506493506493505,0.37345910349348244
3789,83250,55308,2015-10-20,"[0, 1, 0, 1, 1, 1, 1, 1]",1,68,0,1,0,0,2,0.27622623098582233,0.13506493506493505,0.3654244535470006
3790,83263,57042,2015-10-20,"[0, 0, 0, 0]",1,68,0,0,0,0,0,0.07861605315493739,0.13506493506493505,0.3774141979593925
3791,83257,56729,2015-10-20,"[0, 0, 0, 0]",1,68,0,0,0,0,0,0.07818467233663691,0.13506493506493505,0.37524995920444515
3792,83281,56898,2015-10-20,"[1, 0, 0, 1]",1,68,1,0,0,0,1,0.17841759041424965,0.13506493506493505,0.37641850984210046
3793,83241,56037,2015-10-20,"[0, 0, 0, 1, 0, 1]",1,68,0,0,0,0,0,0.07723094861055409,0.13506493506493505,0.3704651246407917
3794,83235,55756,2015-10-20,"[0, 0, 0, 1, 1]",1,68,0,0,0,0,0,0.07684367062351756,0.13506493506493505,0.3685221499119093
3795,83277,55644,2015-10-20,"[0, 0, 0, 1]",1,68,0,0,0,0,0,0.07668931071409375,0.13506493506493505,0.3677477258206821
3796,83300,58863,2015-10-20,"[0, 0, 0]",1,68,0,0,0,0,0,0.0811257798965513,0.13506493506493505,0.3900055039426484
3797,83256,60632,2015-10-20,"[0, 0, 0, 0]",1,68,0,0,0,0,0,0.0835638395373613,0.13506493506493505,0.40223725588354875
3798,83266,56640,2015-10-20,"[0, 1, 1, 1]",1,68,0,1,1,0,1,0.978062011337184,0.13506493506493505,0.37463456863195216
3799,83258,56242,2015-10-20,"[0, 0, 1, 1]",1,68,0,0,1,0,1,0.7775134823733387,0.13506493506493505,0.37188259730776996
3800,83248,55223,2015-10-20,"[0, 1, 0, 1, 1, 1, 1, 1]",1,68,0,1,0,0,2,0.27610908284027746,0.13506493506493505,0.36483672097776576
3801,83271,59604,2015-10-20,"[0, 0, 1, 1, 1, 1, 1]",1,68,0,0,1,0,1,0.782147036083007,0.13506493506493505,0.39512914904621377
3802,83274,55906,2015-10-20,"[0, 0, 0, 0]",1,68,0,0,0,0,0,0.07705040264506731,0.13506493506493505,0.36955932503408845
3803,83298,60163,2015-10-20,"[0, 0, 0]",1,68,0,0,0,0,0,0.08291745741664909,0.13506493506493505,0.398994355001535
3804,83290,57460,2015-10-20,"[0, 0, 0]",1,68,0,0,0,0,0,0.07919214638832267,0.13506493506493505,0.3803044592998653
3805,83238,56057,2015-10-20,"[0, 0, 0, 1, 0, 1]",1,68,0,0,0,0,0,0.07725851288009405,0.13506493506493505,0.37060341465708224
3806,83288,54637,2015-10-20,"[0, 0, 0]",1,68,0,0,0,0,0,0.07530144974275646,0.13506493506493505,0.36078482350045227
3807,83305,55867,2015-10-20,"[0, 0, 0]",1,68,0,0,0,0,0,0.07699665231946437,0.13506493506493505,0.36928965950232184
3808,83302,54898,2015-10-20,"[0, 0, 0]",1,68,0,0,0,0,0,0.075661163460253,0.13506493506493505,0.36258950821304403
3809,83280,54481,2015-10-20,"[0, 0, 0, 1]",1,68,0,0,0,0,0,0.07508644844034472,0.13506493506493505,0.35970616137338585
3810,83306,54758,2015-10-20,"[0, 0, 1, 0]",1,68,0,0,1,0,1,0.7754682135734732,0.13506493506493505,0.36162147809901013
3811,83227,61299,2015-10-20,"[0, 0, 1, 0, 1, 1, 0]",1,68,0,0,1,0,1,0.7844831079265191,0.13506493506493505,0.40684922792683903
3812,83231,55944,2015-10-20,"[0, 0, 0, 1, 0]",1,68,0,0,0,0,0,0.07710277475719324,0.13506493506493505,0.3698220760650406
3813,83254,54789,2015-10-20,"[0, 1, 0, 1, 1, 1, 1, 1]",1,68,0,1,0,0,2,0.2755109381912602,0.13506493506493505,0.36183582762426053
3814,83273,55561,2015-10-20,"[0, 0, 0, 0]",1,68,0,0,0,0,0,0.0765749189955029,0.13506493506493505,0.36717382225307627
3815,83278,57840,2015-10-20,"[0, 0, 0, 1]",1,68,0,0,0,0,0,0.07971586750958203,0.13506493506493505,0.382931969609386
3816,83232,57388,2015-10-20,"[0, 0, 0, 1, 1, 1, 1]",1,68,0,0,0,0,0,0.0790929150179788,0.13506493506493505,0.3798066152412193
3817,83251,57186,2015-10-20,"[0, 1, 0, 1, 1, 1, 1, 1]",1,68,0,1,0,0,2,0.2788145158956251,0.13506493506493505,0.3784098860766846
3818,83261,56618,2015-10-20,"[0, 0, 0, 0]",1,68,0,0,0,0,0,0.0780316906406901,0.13506493506493505,0.37448244961403254
3819,83304,56755,2015-10-20,"[0, 0, 0]",1,68,0,0,0,0,0,0.07822050588703887,0.13506493506493505,0.3754297362256229
3820,83303,55586,2015-10-20,"[1, 0, 0]",1,68,1,0,0,0,1,0.17660937433242785,0.13506493506493505,0.36734668477343946
3821,83246,56885,2015-10-20,"[0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",1,68,0,1,1,0,1,0.9783996736390486,0.13506493506493505,0.37632862133151157
3822,83268,58371,2015-10-20,"[0, 0, 0, 0]",1,68,0,0,0,0,0,0.08044769886586813,0.13506493506493505,0.38660356954190045
3823,83282,56256,2015-10-20,"[0, 0, 0, 1]",1,68,0,0,0,0,0,0.0775327773620167,0.13506493506493505,0.37197940031917337
3824,83279,56058,2015-10-20,"[0, 0, 0, 1]",1,68,0,0,0,0,0,0.07725989109357105,0.13506493506493505,0.3706103291578968
3825,83236,56017,2015-10-20,"[0, 0, 0, 1, 1, 1]",1,68,0,0,0,0,0,0.07720338434101412,0.13506493506493505,0.3703268346245011
3826,83253,56763,2015-10-20,"[0, 1, 0, 1, 1, 1, 1, 1]",1,68,0,1,0,0,2,0.27823153159485486,0.13506493506493505,0.3754850522321391
3827,83275,57962,2015-10-20,"[0, 0, 0, 0]",1,68,0,0,0,0,0,0.07988400955377582,0.13506493506493505,0.38377553870875847
3828,83234,55152,2015-10-20,"[0, 0, 0, 1, 1]",1,68,0,0,0,0,0,0.07601122968341058,0.13506493506493505,0.3643457914199343
3829,83295,53276,2015-10-20,"[1, 0, 0]",1,68,1,0,0,0,1,0.17342570120056178,0.13506493506493505,0.35137418789187935
3830,83269,68860,2015-10-20,"[0, 1, 0, 1, 0]",1,68,0,1,0,0,2,0.2949037800261034,0.13506493506493505,0.4591297685854867
3831,83242,56497,2015-10-20,"[0, 0, 0, 1, 0, 1]",1,68,0,0,0,0,0,0.0778649268099733,0.13506493506493505,0.3736457950154747
3832,83291,58218,2015-10-20,"[0, 0, 0]",1,68,0,0,0,0,0,0.08023683220388739,0.13506493506493505,0.3855456509172777
3833,83252,56520,2015-10-20,"[0, 1, 0, 1, 1, 1, 1, 1]",1,68,0,1,0,0,2,0.2778966257199443,0.13506493506493505,0.3738048285342088
3834,83287,56093,2015-10-20,"[1, 1, 1, 1]",1,68,1,1,1,0,0,1.077308128565266,0.13506493506493505,0.37085233668640527
3835,83240,53868,2015-10-20,"[0, 0, 0, 1, 0, 1]",1,68,0,0,0,0,0,0.07424160357894476,0.13506493506493505,0.35546757237408
3836,83296,57952,2015-10-20,"[0, 0, 0]",1,68,0,0,0,0,0,0.07987022741900585,0.13506493506493505,0.3837063937006132
3837,83260,56074,2015-10-20,"[0, 0, 0, 0]",1,68,0,0,0,0,0,0.07728194250920302,0.13506493506493505,0.37072096117092923
3838,83247,56454,2015-10-20,"[0, 1, 1, 1, 0, 1, 1, 1, 1, 1]",1,68,0,1,1,0,1,0.9778056636304623,0.13506493506493505,0.37334847148045
3839,83285,57079,2015-10-20,"[0, 0, 0, 1]",1,68,0,0,0,0,0,0.07866704705358632,0.13506493506493505,0.37767003448953007
3840,83259,57407,2015-10-20,"[0, 0, 0, 0]",1,68,0,0,0,0,0,0.07911910107404176,0.13506493506493505,0.37993799075669527
3841,83243,58057,2015-10-20,"[0, 0, 0, 1, 0, 1]",1,68,0,0,0,0,0,0.08001493983409066,0.13506493506493505,0.38443241628613867
3842,83292,55420,2015-10-20,"[0, 0, 0]",1,68,0,0,0,0,0,0.07638059089524613,0.13506493506493505,0.3661988776382278
3843,83265,58813,2015-10-20,"[0, 0, 0, 0]",1,68,0,0,0,0,0,0.08105686922270137,0.13506493506493505,0.38965977890192194
3844,83228,57257,2015-10-20,"[0, 0, 0, 1, 1, 0]",1,68,0,0,0,0,0,0.07891236905249202,0.13506493506493505,0.3789008156345161
3845,83294,56005,2015-10-20,"[0, 0, 0]",1,68,0,0,0,0,0,0.07718684577929014,0.13506493506493505,0.3702438606147268
3846,83239,55813,2015-10-20,"[0, 0, 0, 1, 0, 1]",1,68,0,0,0,0,0,0.07692222879170646,0.13506493506493505,0.36891627645833736
3847,83272,59171,2015-10-20,"[0, 0, 0, 0]",1,68,0,0,0,0,0,0.08155026964746677,0.13506493506493505,0.39213517019352306
3848,83269,68860,2015-10-20,"[1, 0, 1, 0, 1, 0]",1,68,1,0,1,0,2,0.8949037800261033,0.13506493506493505,0.4591297685854867
3849,83277,55644,2015-10-20,"[1, 0, 0, 0, 1]",0,68,1,0,0,0,1,0.17668931071409377,0.13506493506493505,0.3677477258206821
3850,83293,55505,2015-10-20,"[1, 0, 0, 0]",0,68,1,0,0,0,1,0.176497739040791,0.13506493506493505,0.36678661020746267
3851,83254,54789,2015-10-20,"[1, 0, 1, 0, 1, 1, 1, 1, 1]",0,68,1,0,1,0,2,0.8755109381912601,0.13506493506493505,0.36183582762426053
3852,88419,55974,2015-10-20,"[1, 0, 1]",0,68,1,0,1,0,2,0.8771441211615031,0.13506493506493505,0.3700295110894764
3853,83238,56057,2015-10-20,"[1, 0, 0, 0, 1, 0, 1]",0,68,1,0,0,0,1,0.17725851288009406,0.13506493506493505,0.37060341465708224
3854,88355,54284,2015-10-20,"[1, 0, 1]",0,68,1,0,1,0,2,0.874814940385376,0.13506493506493505,0.35834400471292377
3855,83227,61299,2015-10-20,"[1, 0, 0, 1, 0, 1, 1, 0]",0,68,1,0,0,0,1,0.18448310792651917,0.13506493506493505,0.40684922792683903
3856,83281,56898,2015-10-20,"[1, 1, 0, 0, 1]",0,68,1,1,0,0,1,0.37841759041424966,0.13506493506493505,0.37641850984210046
3857,83288,54637,2015-10-20,"[1, 0, 0, 0]",0,68,1,0,0,0,1,0.17530144974275647,0.13506493506493505,0.36078482350045227
3858,83250,55308,2015-10-20,"[1, 0, 1, 0, 1, 1, 1, 1, 1]",0,68,1,0,1,0,2,0.8762262309858222,0.13506493506493505,0.3654244535470006
3859,83291,58218,2015-10-20,"[1, 0, 0, 0]",0,68,1,0,0,0,1,0.1802368322038874,0.13506493506493505,0.3855456509172777
3860,83264,56845,2015-10-20,"[1, 0, 0, 1, 1]",0,68,1,0,0,0,1,0.17834454509996872,0.13506493506493505,0.37605204129893044
3861,83304,56755,2015-10-20,"[1, 0, 0, 0]",0,68,1,0,0,0,1,0.17822050588703886,0.13506493506493505,0.3754297362256229
3862,83244,57732,2015-10-20,"[1, 0, 0, 0, 1, 0, 1]",0,68,1,0,0,0,1,0.17956702045406622,0.13506493506493505,0.38218520352141694
3863,83252,56520,2015-10-20,"[1, 0, 1, 0, 1, 1, 1, 1, 1]",0,68,1,0,1,0,2,0.8778966257199442,0.13506493506493505,0.3738048285342088
3864,83275,57962,2015-10-20,"[1, 0, 0, 0, 0]",0,68,1,0,0,0,1,0.17988400955377581,0.13506493506493505,0.38377553870875847
3865,83228,57257,2015-10-20,"[1, 0, 0, 0, 1, 1, 0]",0,68,1,0,0,0,1,0.17891236905249203,0.13506493506493505,0.3789008156345161
3866,83279,56058,2015-10-20,"[1, 0, 0, 0, 1]",0,68,1,0,0,0,1,0.17725989109357104,0.13506493506493505,0.3706103291578968
3867,83299,56667,2015-10-20,"[1, 0, 0, 0]",0,68,1,0,0,0,1,0.17809922310106302,0.13506493506493505,0.37482126015394446
3868,83236,56017,2015-10-20,"[1, 0, 0, 0, 1, 1, 1]",0,68,1,0,0,0,1,0.17720338434101413,0.13506493506493505,0.3703268346245011
3869,83232,57388,2015-10-20,"[1, 0, 0, 0, 1, 1, 1, 1]",0,68,1,0,0,0,1,0.1790929150179788,0.13506493506493505,0.3798066152412193
3870,83265,58813,2015-10-20,"[1, 0, 0, 0, 0]",0,68,1,0,0,0,1,0.18105686922270137,0.13506493506493505,0.38965977890192194
3871,83286,55684,2015-10-20,"[1, 0, 0, 0, 1]",0,68,1,0,0,0,1,0.17674443925317368,0.13506493506493505,0.3680243058532633
3872,83273,55561,2015-10-20,"[1, 0, 0, 0, 0]",0,68,1,0,0,0,1,0.1765749189955029,0.13506493506493505,0.36717382225307627
3873,83303,55586,2015-10-20,"[1, 1, 0, 0]",0,68,1,1,0,0,1,0.3766093743324279,0.13506493506493505,0.36734668477343946
3874,83237,56135,2015-10-20,"[1, 1, 1, 1, 1, 1, 1]",0,68,1,1,1,0,0,1.0773660135313,0.13506493506493505,0.37114274572061545
3875,83230,56937,2015-10-20,"[1, 1, 1, 1, 1, 1, 1]",1,68,1,1,1,0,0,1.0784713407398525,0.13506493506493505,0.37668817537386706
3876,83249,57146,2015-10-20,"[1, 0, 1, 0, 1, 1, 1, 1, 1]",0,68,1,0,1,0,2,0.8787593873565451,0.13506493506493505,0.37813330604410345
3877,83261,56618,2015-10-20,"[1, 0, 0, 0, 0]",0,68,1,0,0,0,1,0.1780316906406901,0.13506493506493505,0.37448244961403254
3878,83257,56729,2015-10-20,"[1, 0, 0, 0, 0]",0,68,1,0,0,0,1,0.17818467233663693,0.13506493506493505,0.37524995920444515
3879,83272,59171,2015-10-20,"[1, 0, 0, 0, 0]",0,68,1,0,0,0,1,0.1815502696474668,0.13506493506493505,0.39213517019352306
3880,83305,55867,2015-10-20,"[1, 0, 0, 0]",0,68,1,0,0,0,1,0.17699665231946438,0.13506493506493505,0.36928965950232184
3881,83248,55223,2015-10-20,"[1, 0, 1, 0, 1, 1, 1, 1, 1]",0,68,1,0,1,0,2,0.8761090828402774,0.13506493506493505,0.36483672097776576
3882,83246,56885,2015-10-20,"[1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",1,68,1,0,1,0,2,0.8783996736390486,0.13506493506493505,0.37632862133151157
3883,83253,56763,2015-10-20,"[1, 0, 1, 0, 1, 1, 1, 1, 1]",0,68,1,0,1,0,2,0.8782315315948548,0.13506493506493505,0.3754850522321391
3884,83295,53276,2015-10-20,"[1, 1, 0, 0]",1,68,1,1,0,0,1,0.3734257012005618,0.13506493506493505,0.35137418789187935
3885,88358,54328,2015-10-20,"[1, 0, 1]",0,68,1,0,1,0,2,0.8748755817783639,0.13506493506493505,0.358648242748763
3886,83298,60163,2015-10-20,"[1, 0, 0, 0]",0,68,1,0,0,0,1,0.1829174574166491,0.13506493506493505,0.398994355001535
3887,83302,54898,2015-10-20,"[1, 0, 0, 0]",0,68,1,0,0,0,1,0.175661163460253,0.13506493506493505,0.36258950821304403
3888,83290,57460,2015-10-20,"[1, 0, 0, 0]",0,68,1,0,0,0,1,0.17919214638832268,0.13506493506493505,0.3803044592998653
3889,83266,56640,2015-10-20,"[1, 0, 1, 1, 1]",0,68,1,0,1,0,2,0.878062011337184,0.13506493506493505,0.37463456863195216
3890,83258,56242,2015-10-20,"[1, 0, 0, 1, 1]",0,68,1,0,0,0,1,0.17751348237333875,0.13506493506493505,0.37188259730776996
3891,83294,56005,2015-10-20,"[1, 0, 0, 0]",0,68,1,0,0,0,1,0.17718684577929014,0.13506493506493505,0.3702438606147268
3892,83282,56256,2015-10-20,"[1, 0, 0, 0, 1]",0,68,1,0,0,0,1,0.17753277736201672,0.13506493506493505,0.37197940031917337
3893,83231,55944,2015-10-20,"[1, 0, 0, 0, 1, 0]",0,68,1,0,0,0,1,0.17710277475719324,0.13506493506493505,0.3698220760650406
3894,83240,53868,2015-10-20,"[1, 0, 0, 0, 1, 0, 1]",0,68,1,0,0,0,1,0.17424160357894475,0.13506493506493505,0.35546757237408
3895,83229,51024,2015-10-20,"[1, 0, 0, 0, 1, 0]",0,68,1,0,0,0,1,0.17032196445036157,0.13506493506493505,0.33580273205756184
3896,83251,57186,2015-10-20,"[1, 0, 1, 0, 1, 1, 1, 1, 1]",0,68,1,0,1,0,2,0.8788145158956251,0.13506493506493505,0.3784098860766846
3897,83307,59408,2015-10-20,"[1, 0, 1, 1, 1, 1, 1, 0]",0,68,1,0,1,0,2,0.8818769062415153,0.13506493506493505,0.3937739068865662
3898,83297,57544,2015-10-20,"[1, 0, 0, 0]",0,68,1,0,0,0,1,0.17930791632039053,0.13506493506493505,0.3808852773682857
3899,83259,57407,2015-10-20,"[1, 0, 0, 0, 0]",0,68,1,0,0,0,1,0.17911910107404178,0.13506493506493505,0.37993799075669527
3900,83262,56867,2015-10-20,"[1, 0, 0, 1, 0]",0,68,1,0,0,0,1,0.17837486579646267,0.13506493506493505,0.37620416031685006
3901,83234,55152,2015-10-20,"[1, 0, 0, 0, 1, 1]",0,68,1,0,0,0,1,0.1760112296834106,0.13506493506493505,0.3643457914199343
3902,83245,56107,2015-10-20,"[1, 0, 0, 0, 1, 0, 1]",0,68,1,0,0,0,1,0.17732742355394399,0.13506493506493505,0.3709491396978087
3903,83292,55420,2015-10-20,"[1, 0, 0, 0]",0,68,1,0,0,0,1,0.17638059089524613,0.13506493506493505,0.3661988776382278
3904,83289,58632,2015-10-20,"[1, 0, 0, 1, 1]",0,68,1,0,0,0,1,0.1808074125833647,0.13506493506493505,0.3884082542544923
3905,83242,56497,2015-10-20,"[1, 0, 0, 0, 1, 0, 1]",0,68,1,0,0,0,1,0.1778649268099733,0.13506493506493505,0.3736457950154747
3906,83255,56440,2015-10-20,"[1, 0, 0, 1, 1]",0,68,1,0,0,0,1,0.1777863686417844,0.13506493506493505,0.37325166846904656
3907,83278,57840,2015-10-20,"[1, 0, 0, 0, 1]",0,68,1,0,0,0,1,0.17971586750958202,0.13506493506493505,0.382931969609386
3908,83301,58343,2015-10-20,"[1, 1, 0, 1, 1]",0,68,1,1,0,0,1,0.3804091088885122,0.13506493506493505,0.38640996351909374
3909,83287,56093,2015-10-20,"[1, 1, 1, 1, 1]",1,68,1,1,1,0,0,1.077308128565266,0.13506493506493505,0.37085233668640527
3910,83280,54481,2015-10-20,"[1, 0, 0, 0, 1]",0,68,1,0,0,0,1,0.1750864484403447,0.13506493506493505,0.35970616137338585
3911,83284,58051,2015-10-20,"[1, 0, 0, 0, 1]",0,68,1,0,0,0,1,0.18000667055322866,0.13506493506493505,0.38439092928125146
3912,83285,57079,2015-10-20,"[1, 0, 0, 0, 1]",0,68,1,0,0,0,1,0.17866704705358633,0.13506493506493505,0.37767003448953007
3913,83267,57257,2015-10-20,"[1, 0, 0, 0, 0]",0,68,1,0,0,0,1,0.17891236905249203,0.13506493506493505,0.3789008156345161
3914,88424,54655,2015-10-20,"[1, 0, 1]",0,68,1,0,1,0,2,0.8753262575853423,0.13506493506493505,0.3609092845151137
3915,88342,54539,2015-10-20,"[1, 0, 1]",0,68,1,0,1,0,2,0.8751663848220106,0.13506493506493505,0.36010720242062844
3916,83296,57952,2015-10-20,"[1, 0, 0, 0]",0,68,1,0,0,0,1,0.17987022741900585,0.13506493506493505,0.3837063937006132
3917,83256,60632,2015-10-20,"[1, 0, 0, 0, 0]",0,68,1,0,0,0,1,0.1835638395373613,0.13506493506493505,0.40223725588354875
3918,83300,58863,2015-10-20,"[1, 0, 0, 0]",0,68,1,0,0,0,1,0.18112577989655132,0.13506493506493505,0.3900055039426484
3919,83306,54758,2015-10-20,"[1, 0, 0, 1, 0]",0,68,1,0,0,0,1,0.17546821357347325,0.13506493506493505,0.36162147809901013
3920,83274,55906,2015-10-20,"[1, 0, 0, 0, 0]",0,68,1,0,0,0,1,0.17705040264506733,0.13506493506493505,0.36955932503408845
3921,83270,64289,2015-10-20,"[1, 0, 0, 0, 0, 1, 0, 0, 1]",1,68,1,0,0,0,1,0.1886039662227441,0.13506493506493505,0.42752358536227836
3922,83260,56074,2015-10-20,"[1, 0, 0, 0, 0]",0,68,1,0,0,0,1,0.17728194250920304,0.13506493506493505,0.37072096117092923
3923,83283,67551,2015-10-20,"[1, 0, 0, 0, 1]",0,68,1,0,0,0,1,0.1930996985847126,0.13506493506493505,0.45007868701926934
3924,83269,68860,2015-10-20,"[1, 1, 0, 1, 0, 1, 0]",0,68,1,1,0,0,1,0.3949037800261034,0.13506493506493505,0.4591297685854867
3925,83233,56470,2015-10-20,"[1, 0, 0, 0, 1, 1]",0,68,1,0,0,0,1,0.17782771504609435,0.13506493506493505,0.37345910349348244
3926,83241,56037,2015-10-20,"[1, 0, 0, 0, 1, 0, 1]",0,68,1,0,0,0,1,0.1772309486105541,0.13506493506493505,0.3704651246407917
3927,83243,58057,2015-10-20,"[1, 0, 0, 0, 1, 0, 1]",0,68,1,0,0,0,1,0.18001493983409067,0.13506493506493505,0.38443241628613867
3928,83263,57042,2015-10-20,"[1, 0, 0, 0, 0]",0,68,1,0,0,0,1,0.1786160531549374,0.13506493506493505,0.3774141979593925
3929,83276,54317,2015-10-20,"[1, 1, 1, 1]",1,68,1,1,1,0,0,1.074860421430117,0.13506493506493505,0.35857218323980317
3930,83271,59604,2015-10-20,"[1, 0, 0, 1, 1, 1, 1, 1]",0,68,1,0,0,0,1,0.18214703608300703,0.13506493506493505,0.39512914904621377
3931,83268,58371,2015-10-20,"[1, 0, 0, 0, 0]",0,68,1,0,0,0,1,0.18044769886586814,0.13506493506493505,0.38660356954190045
3932,83239,55813,2015-10-20,"[1, 0, 0, 0, 1, 0, 1]",0,68,1,0,0,0,1,0.17692222879170647,0.13506493506493505,0.36891627645833736
3933,83235,55756,2015-10-20,"[1, 0, 0, 0, 1, 1]",0,68,1,0,0,0,1,0.17684367062351758,0.13506493506493505,0.3685221499119093
3934,83247,56454,2015-10-20,"[1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1]",0,68,1,0,1,0,2,0.8778056636304623,0.13506493506493505,0.37334847148045
3935,82764,58095,2015-10-25,"[0, 0, 0, 0]",0,70,0,0,0,0,0,0.0800673119462166,0.12207792207792208,0.3846951673170907
3936,82765,57598,2015-10-25,"[0, 0, 0, 0]",0,70,0,0,0,0,0,0.07938233984814844,0.13506493506493505,0.38125866041227024
3937,101919,57613,2015-10-27,"[1, 1, 1]",0,71,1,1,1,0,0,1.0794030130503034,0.12987012987012989,0.3813623779244881
3938,82601,49913,2015-10-28,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",0,72,0,0,0,0,0,0.06879076927741645,0.13246753246753246,0.328120721652621
3939,82615,55283,2015-10-28,"[0, 0, 0, 0, 1, 1, 0, 0, 1]",0,72,0,0,0,0,0,0.07619177564889736,0.13506493506493505,0.3652515910266374
3940,82597,54885,2015-10-28,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",0,72,0,0,0,0,0,0.07564324668505204,0.13506493506493505,0.3624996197024552
3941,82614,56637,2015-10-28,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",0,72,0,0,0,0,0,0.07805787669675307,0.13506493506493505,0.3746138251295086
